model,fold,metric_name,value
DeepChem/ChemBERTa-10M-MLM,8,mse,0.3436795429196414
DeepChem/ChemBERTa-10M-MLM,8,r2,0.22009714440434158
DeepChem/ChemBERTa-10M-MLM,8,rho,0.4021056479029009
DeepChem/ChemBERTa-10M-MLM,9,mae,0.4424204750945965
DeepChem/ChemBERTa-10M-MLM,9,mse,0.42108533007643645
DeepChem/ChemBERTa-10M-MLM,9,r2,0.25540012500365517
DeepChem/ChemBERTa-10M-MLM,9,rho,0.5067021452497629
DeepChem/ChemBERTa-10M-MLM,10,mae,0.38315025506434774
DeepChem/ChemBERTa-10M-MLM,10,mse,0.30062288343647875
DeepChem/ChemBERTa-10M-MLM,10,r2,0.23561737226286628
DeepChem/ChemBERTa-10M-MLM,10,rho,0.44802626186374217
DeepChem/ChemBERTa-10M-MLM,11,mae,0.35195576502048265
DeepChem/ChemBERTa-10M-MLM,11,mse,0.24501157192685272
DeepChem/ChemBERTa-10M-MLM,11,r2,0.37669552763490843
DeepChem/ChemBERTa-10M-MLM,11,rho,0.4219449045017519
DeepChem/ChemBERTa-10M-MLM,12,mae,0.4067507833135594
DeepChem/ChemBERTa-10M-MLM,12,mse,0.3663017776205839
DeepChem/ChemBERTa-10M-MLM,12,r2,0.23029415194527436
DeepChem/ChemBERTa-10M-MLM,12,rho,0.39447476405304305
DeepChem/ChemBERTa-10M-MLM,13,mae,0.3721155893242353
DeepChem/ChemBERTa-10M-MLM,13,mse,0.27303445657443504
DeepChem/ChemBERTa-10M-MLM,13,r2,0.2880784258944733
DeepChem/ChemBERTa-10M-MLM,13,rho,0.4894059015742848
DeepChem/ChemBERTa-10M-MLM,14,mae,0.4276311187820822
DeepChem/ChemBERTa-10M-MLM,14,mse,0.39488848519279507
DeepChem/ChemBERTa-10M-MLM,14,r2,0.26064074305729623
DeepChem/ChemBERTa-10M-MLM,14,rho,0.48949477719837137
DeepChem/ChemBERTa-10M-MLM,15,mae,0.3983980283325885
DeepChem/ChemBERTa-10M-MLM,15,mse,0.3561745667092936
DeepChem/ChemBERTa-10M-MLM,15,r2,0.28821039157633455
DeepChem/ChemBERTa-10M-MLM,15,rho,0.47599907625670296
DeepChem/ChemBERTa-10M-MLM,16,mae,0.3614667389791202
DeepChem/ChemBERTa-10M-MLM,16,mse,0.30406441526547345
DeepChem/ChemBERTa-10M-MLM,16,r2,0.32720994782780466
DeepChem/ChemBERTa-10M-MLM,16,rho,0.50988249998861
DeepChem/ChemBERTa-10M-MLM,17,mae,0.3902673500111492
DeepChem/ChemBERTa-10M-MLM,17,mse,0.3010070248491544
DeepChem/ChemBERTa-10M-MLM,17,r2,0.2898204485497461
DeepChem/ChemBERTa-10M-MLM,17,rho,0.41104550218582864
DeepChem/ChemBERTa-10M-MLM,18,mae,0.3905684218164557
DeepChem/ChemBERTa-10M-MLM,18,mse,0.3181947556629766
DeepChem/ChemBERTa-10M-MLM,18,r2,0.3099825390264883
DeepChem/ChemBERTa-10M-MLM,18,rho,0.47772481406775685
DeepChem/ChemBERTa-10M-MLM,19,mae,0.376663616260679
DeepChem/ChemBERTa-10M-MLM,19,mse,0.3074742648072343
DeepChem/ChemBERTa-10M-MLM,19,r2,0.12106553183006397
DeepChem/ChemBERTa-10M-MLM,19,rho,0.3685621158490279
DeepChem/ChemBERTa-10M-MLM,20,mae,0.3899333464195679
DeepChem/ChemBERTa-10M-MLM,20,mse,0.3251870437595882
DeepChem/ChemBERTa-10M-MLM,20,r2,0.2597094846825314
DeepChem/ChemBERTa-10M-MLM,20,rho,0.5065378833902593
DeepChem/ChemBERTa-10M-MLM,21,mae,0.38504813339969535
DeepChem/ChemBERTa-10M-MLM,21,mse,0.32685234900437554
